NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription
SOEM1,15379,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0627-TN2.1,AMM 6PC,-,-46.0,-45.6,0,J27d,J43b,-
SOEM1,15379,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0627-TN2.1,AMM 6PC,-,-41.0,0.0,0,----,----,-
SOEM1,15412,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6307.1,AMM 2PB,-,-43.8,0.0,0,----,----,-
SOEM1,15403,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6351.1,AMM 2PB,-,-46.0,0.0,0,----,----,-
SOEM1,15357,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-OBT02-TN1.1,AMM 20PB,-,-99.9,0.0,0,WT2a,W42a,PM Failure - NE PM data is invalid
SOEM1,15357,F14/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OBT02-TN1.1,AMM 20PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15410,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6350.1,AMM 2PB,-,-44.8,0.0,0,850b,S84c,-
SOEM1,15409,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1995.1,AMM 2PB,-,-55.1,-55.2,0,S95b,S90c,-
SOEM1,15421,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-SE6354.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,15399,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3009_20P.1,AMM 20PB,-,-47.6,-48.0,0,Y09e,Y55e,-
SOEM1,15399,F2/2.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3009_20P.1,AMM 20PB,-,-47.3,0.0,0,----,----,-
SOEM1,15399,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3009_20P.1,AMM 20PB,-,-40.4,-40.4,0,Y09m,Y54m,-
SOEM1,15382,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT04(BJ0661)-TN2.1,AMM 20PB,-,-36.0,0.0,0,----,----,-
SOEM1,15382,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT04(BJ0661)-TN2.1,AMM 20PB,-,-37.9,0.0,0,----,----,-
SOEM1,15382,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT04(BJ0661)-TN2.1,AMM 20PB,-,-37.9,-37.6,0,J61i,J77a,-
SOEM1,15424,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6395.1,AMM 2PB,-,-48.2,0.0,0,895c,896b,-
SOEM1,15384,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COT01-SDH-TN.1,AMM 20PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15384,F7/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COT01-SDH-TN.1,AMM 20PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15384,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-COT01-SDH-TN.1,AMM 20PB,-,-99.9,0.0,0,CT1y,CTCy,PM Failure - NE PM data is invalid
SOEM1,15384,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-COT01-SDH-TN.1,AMM 20PB,-,-99.9,0.0,0,C253,C673,PM Failure - NE PM data is invalid
SOEM1,15384,1/21.1/1,2021-01-21 00:00:00,24,Near End,TN-COT01-SDH-TN.1,AMM 20PB,-,-35.4,0.0,0,C25j,C69j,-
SOEM1,15423,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6397.1,AMM 2PB,-,-42.0,-42.0,0,897b,S88c,-
SOEM1,15454,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-CO6015.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,15406,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SET05-TN2.1,AMM 20PB,-,-38.2,0.0,0,----,----,-
SOEM1,15406,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SET05-TN2.1,AMM 20PB,-,-39.5,0.0,0,----,----,-
SOEM1,15406,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-SET05-TN2.1,AMM 20PB,-,-43.5,-43.7,0,st5l,stAl,-
SOEM1,15406,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SET05-TN2.1,AMM 20PB,-,-38.8,-38.6,0,st5z,s16z,-
SOEM1,15427,F16/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN3.1,AMM 20PB,-,-38.8,0.0,0,----,----,-
SOEM1,15427,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN3.1,AMM 20PB,-,-37.6,0.0,0,----,----,-
SOEM1,15413,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SET10-TN2.1,AMM 20PB,-,-46.0,-45.8,0,stAl,st5l,-
SOEM1,15413,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SET10-TN2.1,AMM 20PB,-,-43.8,0.0,0,----,----,-
SOEM1,15447,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2583.1,AMM 2PB,-,-48.2,-48.1,0,C83c,C54c,-
SOEM1,15451,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6037.1,AMM 2PB,-,-46.0,-46.0,0,CO37,CT5s,-
SOEM1,15440,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6027.1,AMM 2PB,-,-47.0,-47.0,0,c27b,CT2i,-
SOEM1,15443,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6056.1,AMM 2PB,-,-47.6,-47.6,0,c56b,c07d,-
SOEM1,15483,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-CH0232.1,AMM 20PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,15518,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3046.1,AMM 2PB,-,-42.0,0.0,0,----,----,-
SOEM1,15434,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4708.1,AMM 20PB,-,-36.0,-35.7,0,g08c,g07b,-
SOEM1,15434,F12/1.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4708.1,AMM 20PB,-,-38.2,0.0,0,----,----,-
SOEM1,15434,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-GH4708.1,AMM 20PB,-,-37.9,-37.9,0,g08b,g11e,-
SOEM1,15388,F12/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT01-TN1.1,AMM 20PB,-,-28.2,0.0,0,----,----,-
SOEM1,15388,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT01-TN1.1,AMM 20PB,-,-31.3,0.0,0,----,----,-
SOEM1,15388,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT01-TN1.1,AMM 20PB,-,-35.7,-35.9,0,ZT1q,Z29h,-
SOEM1,15512,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BA0567.1,AMM 6PC,-,-41.0,0.0,0,----,----,-
SOEM1,15513,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3020-TN1.1,AMM 6PC,-,-40.1,-40.1,0,Y20d,Y73a,-
SOEM1,15513,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3020-TN1.1,AMM 6PC,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15474,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0730.1,AMM 6PC,-,-45.7,-45.6,0,P30c,PT6e,-
SOEM1,15474,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0730.1,AMM 6PC,-,-46.4,-46.4,0,P30e,QT2k,-
SOEM1,15519,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3047.1,AMM 2PB,-,-36.0,0.0,0,----,----,-
SOEM1,15527,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3072.1,AMM 2PB,-,-41.6,0.0,0,Y72c,YP1c,-
SOEM1,15538,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4251.1,AMM 2PB,-,-46.0,0.0,0,----,----,-
SOEM1,15469,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BI0700-TN3.1,AMM 20PB,-,-46.4,0.0,0,----,----,-
SOEM1,15531,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3024.1,AMM 2PB,-,-45.4,0.0,0,----,----,-
SOEM1,15482,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT34-TN2.1,AMM 20PB,-,-40.1,-39.8,0,AWAl,U00d,-
SOEM1,15482,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT34-TN2.1,AMM 20PB,-,-37.9,0.0,0,----,----,-
SOEM1,15482,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT34-TN2.1,AMM 20PB,-,-45.1,0.0,0,----,----,-
SOEM1,15522,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3073.1,AMM 2PB,-,-40.1,0.0,0,----,----,-
SOEM1,15524,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3020-TN2.1,AMM 2PB,-,-43.2,0.0,0,----,----,-
SOEM1,15528,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3023.1,AMM 6PC,-,-44.2,-44.2,0,Y23a,YT1g,-
SOEM1,15557,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0647.1,AMM 2PB,-,-56.7,0.0,0,----,----,-
SOEM1,15556,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0639.1,AMM 2PB,-,-36.9,-36.9,0,J39b,J46c,-
SOEM1,15551,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6101.1,AMM 2PB,-,-40.4,-40.3,0,j01a,J16n,-
SOEM1,15555,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT11(BJ6155).1,AMM 6PC,-,-45.4,-44.9,0,JTBc,JT9e,-
SOEM1,15558,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0611.1,AMM 2PB,-,-39.5,-39.4,0,J11g,J36e,-
SOEM1,15536,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3532.1,AMM 6PC,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15559,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0646.1,AMM 6PC,-,-50.1,-50.0,0,J46a,JTGm,-
SOEM1,15559,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0646.1,AMM 6PC,-,-52.0,0.0,0,----,----,-
SOEM1,15553,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT09.1,AMM 6PC,-,-43.2,-43.1,0,JT9d,J46h,-
SOEM1,15553,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT09.1,AMM 6PC,-,-45.4,0.0,0,----,----,-
SOEM1,15583,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2380.1,AMM 2PB,-,-32.2,-32.0,0,N80b,N34d,-
SOEM1,15582,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2308.1,AMM 2PB,-,-46.0,-45.9,0,N08b,N09c,-
SOEM1,15584,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2381.1,AMM 2PB,-,-43.5,-43.4,0,N81c,N75b,-
SOEM1,15568,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0649.1,AMM 6PC,-,-46.4,0.0,0,----,----,-
SOEM1,15589,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4617.1,AMM 2PB,-,-40.1,0.0,0,t17b,T46b,-
SOEM1,15576,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5119.1,AMM 6PC,-,-43.5,0.0,0,----,----,-
SOEM1,15567,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0604.1,AMM 20PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15567,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0604.1,AMM 20PB,-,-53.3,0.0,0,----,----,-
SOEM1,15567,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0604.1,AMM 20PB,-,-40.4,-40.4,0,J04i,J09a,-
SOEM1,15549,F16/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0616-TN1.1,AMM 20PB,-,-47.3,0.0,0,----,----,-
SOEM1,15549,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0616-TN1.1,AMM 20PB,-,-53.6,0.0,0,----,----,-
SOEM1,15549,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0616-TN1.1,AMM 20PB,-,-49.5,-49.6,0,J16m,J83a,-
SOEM1,15549,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0616-TN1.1,AMM 20PB,-,-48.5,-48.9,0,J16b,J35c,-
SOEM1,15605,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3035-TN1.1,AMM 6PC,-,-37.3,0.0,0,----,----,-
SOEM1,15605,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3035-TN1.1,AMM 6PC,-,-39.8,0.0,0,----,----,-
SOEM1,15636,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6134.1,AMM 2PB,-,-38.5,0.0,0,----,----,-
SOEM1,15650,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-SE6321.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,15593,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4612.1,AMM 2PB,-,-42.6,-42.8,0,t12a,T83e,-
SOEM1,15635,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1954.1,AMM 2PB,-,-33.8,-33.8,0,S54b,ST7e,-
SOEM1,15607,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5109.1,AMM 6PC,-,-43.5,-43.3,0,409b,L44e,-
SOEM1,15601,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BIT04.1,AMM 20PB,-,-47.9,-47.0,0,PT4b,PT5b,-
SOEM1,15633,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1946.1,AMM 2PB,-,-38.5,-38.5,0,S46c,S65b,-
SOEM1,15619,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0633-TN1.1,AMM 6PC,-,-42.0,-42.0,0,J33e,J76a,-
SOEM1,15619,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0633-TN1.1,AMM 6PC,-,-39.5,0.0,0,----,----,-
SOEM1,15649,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1941.1,AMM 2PB,-,-42.9,-42.9,0,S41b,ST7c,-
SOEM1,15638,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0676.1,AMM 6PC,-,-42.0,0.0,0,----,----,-
SOEM1,15638,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0676.1,AMM 6PC,-,-36.0,0.0,0,----,----,-
SOEM1,15642,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0634.1,AMM 2PB,-,-38.5,-38.5,0,J34c,j34b,-
SOEM1,15667,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-TP4210-TN2.2,AMM 6PC,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,15646,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1945.1,AMM 6PC,-,-38.5,0.0,0,----,----,-
SOEM1,15643,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1943.1,AMM 6PC,-,-44.5,0.0,0,----,----,-
SOEM1,15643,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1943.1,AMM 6PC,-,-40.4,0.0,0,----,----,-
SOEM1,15738,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3804.1,AMM 2PB,-,-39.5,0.0,0,s04b,S81c,-
SOEM1,15737,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3802.1,AMM 2PB,-,-43.5,0.0,0,----,----,-
SOEM1,15741,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3809.1,AMM 2PB,-,-39.5,-39.1,0,s09b,s07c,-
SOEM1,15652,F16/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SET07.1,AMM 20PB,-,-42.9,0.0,0,----,----,-
SOEM1,15652,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SET07.1,AMM 20PB,-,-39.5,0.0,0,----,----,-
SOEM1,15652,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-SET07.1,AMM 20PB,-,-53.3,-53.1,0,ST7h,S72b,-
SOEM1,15652,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SET07.1,AMM 20PB,-,-41.3,-41.1,0,ST7k,S47g,-
SOEM1,15740,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE3807.1,AMM 2PB,-,-46.4,-46.4,0,s07b,S01d,-
SOEM1,15742,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1998.1,AMM 2PB,-,-40.7,-40.6,0,S98c,827b,-
SOEM1,15751,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1932.1,AMM 6PC,-,-43.5,0.0,0,S32b,S29e,-
SOEM1,15765,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3945.1,AMM 6PC,-,-41.0,0.0,0,----,----,-
SOEM1,15767,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3956.1,AMM 2PB,-,-39.8,0.0,0,----,----,-
SOEM1,15759,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3903-TN2.1,AMM 6PC,-,-45.1,-45.0,0,O03f,O57b,-
SOEM1,15761,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3917.1,AMM 6PC,-,-37.6,-37.3,0,O17a,O51a,-
SOEM1,15761,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3917.1,AMM 6PC,-,-55.1,0.0,0,----,----,-
SOEM1,15760,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3923.1,AMM 6PC,-,-42.9,-42.6,0,O23c,O22b,-
SOEM1,15747,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1900.1,AMM 20PB,-,-35.1,0.0,0,----,----,-
SOEM1,15747,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1900.1,AMM 20PB,-,-43.2,-43.3,0,S00d,S88b,-
SOEM1,15749,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3003.1,AMM 6PC,-,-45.7,0.0,0,----,----,-
SOEM1,15749,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-OU3003.1,AMM 6PC,-,-46.0,-46.0,0,Y03o,Y05o,-
SOEM1,15719,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COS69.SDH-TN1.1,AMM 20PB,-,-32.5,0.0,0,----,----,-
SOEM1,15719,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COS69.SDH-TN1.1,AMM 20PB,-,-32.2,0.0,0,----,----,-
SOEM1,15778,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3429.1,AMM 2PB,-,-40.7,0.0,0,----,----,-
SOEM1,15786,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6247.1,AMM 2PB,-,-45.1,0.0,0,----,----,-
SOEM1,15783,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5357.1,AMM 6PC,-,-44.2,-44.1,0,557a,A52m,-
SOEM1,15776,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3412.1,AMM 6PC,-,-45.4,-45.4,0,D12c,D23b,-
SOEM1,15744,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1989.1,AMM 20PB,-,-44.5,0.0,0,----,----,-
SOEM1,15744,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1989.1,AMM 20PB,-,-39.5,0.0,0,----,----,-
SOEM1,15744,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1989.1,AMM 20PB,-,-38.8,-38.9,0,S89c,823b,-
SOEM1,15744,F17/1.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1989.1,AMM 20PB,-,-45.4,0.0,0,----,----,-
SOEM1,15746,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1907.1,AMM 6PC,-,-41.6,-41.8,0,S07d,S98b,-
SOEM1,15746,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1907.1,AMM 6PC,-,-39.5,-39.5,0,S07f,S89g,-
SOEM1,15797,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1640.1,AMM 20PB,-,-40.7,0.0,0,----,----,-
SOEM1,15797,F13/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1640.1,AMM 20PB,-,-42.9,0.0,0,----,----,-
SOEM1,15797,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1640.1,AMM 20PB,-,-38.5,-38.3,0,A40g,f70a,-
SOEM1,15808,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT31.1,AMM 6PC,-,-42.6,0.0,0,331c,592c,-
SOEM1,15770,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2334.1,AMM 6PC,-,-51.7,-51.5,0,N34d,N80b,-
SOEM1,15770,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2334.1,AMM 6PC,-,-31.9,0.0,0,----,----,-
SOEM1,15798,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6210.1,AMM 2PB,-,-40.7,-40.9,0,f10a,A40g,-
SOEM1,15853,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5220.1,AMM 2PB,-,-43.2,-43.2,0,h20a,A49g,-
SOEM1,15803,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5358.1,AMM 2PB,-,-48.5,0.0,0,----,----,-
SOEM1,15718,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COS25.SDH-TN2.1,AMM 20PB,-,-32.9,0.0,0,----,----,-
SOEM1,15718,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COS25.SDH-TN2.1,AMM 20PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15718,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-COS25.SDH-TN2.1,AMM 20PB,-,-99.9,0.0,0,C25c,C67c,PM Failure - NE PM data is invalid
SOEM1,15718,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-COS25.SDH-TN2.1,AMM 20PB,-,-41.3,0.0,0,----,----,-
SOEM1,15785,F13/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5039.1,AMM 20PB,-,-44.2,0.0,0,----,----,-
SOEM1,15785,F12/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5039.1,AMM 20PB,-,-46.4,0.0,0,----,----,-
SOEM1,15785,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5039.1,AMM 20PB,-,-49.8,-49.9,0,A39e,239e,-
SOEM1,15785,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5039.1,AMM 20PB,-,-51.4,-51.4,0,239b,A79b,-
SOEM1,15785,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5039.1,AMM 20PB,-,-47.3,-47.4,0,239d,h59a,-
SOEM1,15860,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5003.1,AMM 2PB,-,-42.3,0.0,0,----,----,-
SOEM1,15831,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5000.1,AMM 6PC,-,-46.7,0.0,0,----,----,-
SOEM1,15875,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5385.1,AMM 2PB,-,-43.5,0.0,0,----,----,-
SOEM1,15865,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5948.1,AMM 2PB,-,-43.8,0.0,0,----,----,-
SOEM1,15891,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-BO1067.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,15872,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL0061.1,AMM 2PB,-,-50.4,0.0,0,----,----,-
SOEM1,15869,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4984.1,AMM 6PC,-,-42.3,0.0,0,----,----,-
SOEM1,15864,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5139.1,AMM 2PB,-,-51.7,0.0,0,----,----,-
SOEM1,15870,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT32.1,AMM 6PC,-,-42.3,-42.3,0,332d,592d,-
SOEM1,15866,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5392.1,AMM 6PC,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,15866,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5392.1,AMM 6PC,-,-46.7,-46.7,0,592a,515b,-
SOEM1,15799,F2/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1652.1,AMM 20PB,-,-42.3,0.0,0,----,----,-
SOEM1,15799,F14/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1652.1,AMM 20PB,-,-40.7,0.0,0,----,----,-
SOEM1,15799,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1652.1,AMM 20PB,-,-38.2,-38.3,0,A52m,557a,-
SOEM1,15799,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1652.1,AMM 20PB,-,-42.0,-41.9,0,A52d,A01b,-
SOEM1,15799,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1652.1,AMM 20PB,-,-37.3,-37.3,0,A52i,A39c,-
SOEM1,15873,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1601.1,AMM 6PC,-,-41.0,-40.9,0,A01b,A52d,-
SOEM1,15923,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3943.1,AMM 6PC,-,-37.9,0.0,0,----,----,-
SOEM1,15889,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2504.1,AMM 2PB,-,-39.8,0.0,0,----,----,-
SOEM1,15900,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3906.1,AMM 6PC,-,-37.9,0.0,0,----,----,-
SOEM1,15924,F17/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3924.1,AMM 20PB,-,-43.8,0.0,0,----,----,-
SOEM1,15924,F14/1.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3924.1,AMM 20PB,-,-45.4,0.0,0,----,----,-
SOEM1,15908,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4412.1,AMM 6PC,-,-40.4,0.0,0,----,----,-
SOEM1,15924,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-EO3924.1,AMM 20PB,-,-47.6,-47.5,0,O24b,OT1g,-
SOEM1,15908,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4412.1,AMM 6PC,-,-48.2,-48.3,0,a12e,a65a,-
